benchmark,implementation,metric,run_id,process_id,cpu,input_sha256,binary_sha256,suite_repetitions,logical_units,elapsed_seconds,normalized_seconds,peak_rss_kib,allocated_bytes,host_instructions,exit_status
SBPF-program,OCaml baseline,allocation,2,187705,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,40186066a1767213fa7dc9bc161d25e53dd04c292a9dbe9adf08c82326ca7a47,20,2920,0.000000000,0.000000000,9860,7775392896,,0
SBPF-program,Case-study baseline,allocation,2,187726,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,bb433104383926704ad65bc2c6066be6434333cd97a4a6ae7abe520b20a38e9c,20,2920,0.000813171,0.000040659,25932,0,,0
SBPF-program,Stage-1,allocation,2,187728,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,38c2ad2a70ae48d7c26f9f9aebbd3c2d63d89aeed2b84c14a5f007563e531ad0,1,146,180.322089988,180.322089988,2137196,57210612256,,0
SBPF-instruction,OCaml baseline,runtime,2,188379,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,2.677940845,2.677940845,39704,0,,0
SBPF-instruction,Case-study baseline,runtime,2,188393,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ced7b92d661351576a6a1cc713d6ba85288c3f379f0f608fd351702bcfbf1f01,1,6000,0.002120514,0.002120514,60900,0,,0
SBPF-instruction,Stage-1,runtime,2,188395,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,bd5675757ba03d18656e74cd7b8e4c57a423d416e14b83024850e13826b6becc,1,6000,11.327755512,11.327755512,25148,0,,0
SBPF-instruction,OCaml baseline,allocation,2,188504,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,0.000000000,0.000000000,39472,1814669088,,0
SBPF-instruction,Case-study baseline,allocation,2,188506,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,83a976aef619c7c5984afc8a7bef932841b8da1eeaeb6b00d19774081adf4f3f,1,6000,0.003713848,0.003713848,61060,0,,0
SBPF-instruction,Stage-1,allocation,2,188508,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,285d2d79c9ab3ce7033d42c12261cec717751189f174c9e0297e26059f2b7a87,1,6000,13.373105708,13.373105708,25268,6620270720,,0
SBPF-program,OCaml baseline,runtime,3,188612,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,40186066a1767213fa7dc9bc161d25e53dd04c292a9dbe9adf08c82326ca7a47,20,2920,3.912735939,0.195636797,9620,0,,0
SBPF-program,Case-study baseline,runtime,3,188632,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,d6afdd662d160ca6c9bcee252020d8009293b7440d24e55205a9ef931452f562,20,2920,0.002289673,0.000114484,26008,0,,0
SBPF-program,Stage-1,runtime,3,188634,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0a8cffbb0271c000257ad32c90efef00dd3cb276d2cbcfbcdbcf5f7c0d31b474,1,146,172.046699118,172.046699118,2137152,0,,0
SBPF-program,OCaml baseline,allocation,3,189321,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,40186066a1767213fa7dc9bc161d25e53dd04c292a9dbe9adf08c82326ca7a47,20,2920,0.000000000,0.000000000,9692,7775392896,,0
SBPF-program,Case-study baseline,allocation,3,189349,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,bb433104383926704ad65bc2c6066be6434333cd97a4a6ae7abe520b20a38e9c,20,2920,0.001896198,0.000094810,26020,0,,0
SBPF-program,Stage-1,allocation,3,189351,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,38c2ad2a70ae48d7c26f9f9aebbd3c2d63d89aeed2b84c14a5f007563e531ad0,1,146,202.543510202,202.543510202,2137152,57210612256,,0
SBPF-instruction,OCaml baseline,runtime,3,190007,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,2.480318069,2.480318069,39468,0,,0
SBPF-instruction,Case-study baseline,runtime,3,190015,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ced7b92d661351576a6a1cc713d6ba85288c3f379f0f608fd351702bcfbf1f01,1,6000,0.003508093,0.003508093,60824,0,,0
SBPF-instruction,Stage-1,runtime,3,190023,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,bd5675757ba03d18656e74cd7b8e4c57a423d416e14b83024850e13826b6becc,1,6000,14.976424056,14.976424056,25160,0,,0
SBPF-instruction,OCaml baseline,allocation,3,190111,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,0.000000000,0.000000000,39476,1814669088,,0
SBPF-instruction,Case-study baseline,allocation,3,190127,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,83a976aef619c7c5984afc8a7bef932841b8da1eeaeb6b00d19774081adf4f3f,1,6000,0.003822467,0.003822467,60908,0,,0
SBPF-instruction,Stage-1,allocation,3,190131,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,285d2d79c9ab3ce7033d42c12261cec717751189f174c9e0297e26059f2b7a87,1,6000,15.973515645,15.973515645,25208,6620270720,,0
SBPF-program,Stage-2 minus Copy,runtime,1,145628,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,659761bcf332e98ced52b59bb2730d0d3a5a5fac288b772af8fefeac6cdf8e20,130,18980,5.173749407,0.039798072,9104,0,,0
SBPF-program,Stage-2 minus Borrow,runtime,1,145642,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,22380b2e81ec12a4738107f5b31b39fcbe3d6d3a016b5e3610fd701f57aaf7b5,40,5840,4.728085253,0.118202131,6152,0,,0
SBPF-program,Stage-2 minus Mut,runtime,1,145662,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,ab56116e02d4c49a6674c0d17a4ac961be4b658f3f00055e30b37b6ae2228cdd,2,292,5.222561553,2.611280777,2137076,0,,0
SBPF-program,Stage-2 Full,runtime,1,145676,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,075cba0cceceefd3968abacbd8f15ca4699029264ff683b32edf5e7d833af0ec,142,20732,5.794113610,0.040803617,9024,0,,0
SBPF-program,Stage-2 minus Copy,allocation,1,145697,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,4e30817a0c90e8fc2974c7fb61b5a8c422908f6c6d45b02e86cf96fb6e0cad82,130,18980,5.620460365,0.043234310,9024,2604962880,,0
SBPF-program,Stage-2 minus Borrow,allocation,1,145718,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0921588910fb2e413d94362f711a1e569cc1c7459d1a417c953ebb344190b991,40,5840,5.653030540,0.141325763,6176,5178605440,,0
SBPF-program,Stage-2 minus Mut,allocation,1,145738,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,02daaa2d17572ab7a73836c8f3250158576188c7a089cf255e692631b14d64ee,2,292,5.383362404,2.691681202,2137076,3623319456,,0
SBPF-program,Stage-2 Full,allocation,1,145753,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,e9389bdbab03a33f11ac171fff87fe11e262c6ca7f38adb038fb8be96c6630d5,142,20732,6.297994954,0.044352077,9000,2845420992,,0
SBPF-instruction,Stage-2 minus Copy,runtime,1,145773,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,e9f2cc500ef3f0231bac20f8459e7165a13d979c244f3cca98d56442fe461b92,73,438000,5.432265899,0.074414601,25308,0,,0
SBPF-instruction,Stage-2 minus Borrow,runtime,1,145793,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,4470a7ab4c45927c77d8d6b88e78b2c0156d21b814f6bdfe278b37ef48982c35,41,246000,5.365593498,0.130868134,25252,0,,0
SBPF-instruction,Stage-2 minus Mut,runtime,1,145818,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,b6f4aeecf3653c81071e6dce45ed66a11c82b2ceface8578fef7f4f2a57db266,3,18000,8.003352785,2.667784262,25312,0,,0
SBPF-instruction,Stage-2 Full,runtime,1,145839,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,d580deb1813c2bc3af0601da398f93ba9d44a34b4a986bd3572e0b79cccc1895,56,336000,4.329463434,0.077311847,25244,0,,0
SBPF-instruction,Stage-2 minus Copy,allocation,1,145862,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,87abd4bf8aa521f706a9c1ef5c5369880938ffd623a912126eba081ff8a950be,73,438000,5.746083954,0.078713479,25176,7782542848,,0
SBPF-instruction,Stage-2 minus Borrow,allocation,1,145876,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,223528977a3aa7b6681910d54a943eb5f67217e8a8292eb30f451a5c1fdfb15f,41,246000,6.125611835,0.149405167,25188,7857356768,,0
SBPF-instruction,Stage-2 minus Mut,allocation,1,145896,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,6ab1fab8fb557f2bab77526ebdccb8832656ba599ccef324f72b2721ee60bfb2,3,18000,8.703948461,2.901316154,25116,12543497232,,0
SBPF-instruction,Stage-2 Full,allocation,1,145930,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,7c95ce3f79498cf874ff4dc082714a498c2545855acdd87f480c50dd1188251a,56,336000,4.690800244,0.083764290,25176,5970169856,,0
SBPF-program,Stage-2 minus Borrow,runtime,2,145945,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,22380b2e81ec12a4738107f5b31b39fcbe3d6d3a016b5e3610fd701f57aaf7b5,40,5840,5.281553444,0.132038836,6188,0,,0
SBPF-program,Stage-2 minus Mut,runtime,2,145965,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,ab56116e02d4c49a6674c0d17a4ac961be4b658f3f00055e30b37b6ae2228cdd,2,292,4.808269165,2.404134582,2137076,0,,0
SBPF-program,Stage-2 Full,runtime,2,145979,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,075cba0cceceefd3968abacbd8f15ca4699029264ff683b32edf5e7d833af0ec,142,20732,6.001638757,0.042265062,9024,0,,0
SBPF-program,Stage-2 minus Copy,runtime,2,145999,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,659761bcf332e98ced52b59bb2730d0d3a5a5fac288b772af8fefeac6cdf8e20,130,18980,5.183963971,0.039876646,9052,0,,0
SBPF-program,Stage-2 minus Borrow,allocation,2,146016,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0921588910fb2e413d94362f711a1e569cc1c7459d1a417c953ebb344190b991,40,5840,5.605513892,0.140137847,6296,5178605440,,0
SBPF-program,Stage-2 minus Mut,allocation,2,146037,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,02daaa2d17572ab7a73836c8f3250158576188c7a089cf255e692631b14d64ee,2,292,4.912643364,2.456321682,2136996,3623319456,,0
SBPF-program,Stage-2 Full,allocation,2,146052,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,e9389bdbab03a33f11ac171fff87fe11e262c6ca7f38adb038fb8be96c6630d5,142,20732,6.271214998,0.044163486,9024,2845420992,,0
SBPF-program,Stage-2 minus Copy,allocation,2,146072,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,4e30817a0c90e8fc2974c7fb61b5a8c422908f6c6d45b02e86cf96fb6e0cad82,130,18980,5.558532471,0.042757942,9024,2604962880,,0
SBPF-instruction,Stage-2 minus Borrow,runtime,2,146093,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,4470a7ab4c45927c77d8d6b88e78b2c0156d21b814f6bdfe278b37ef48982c35,41,246000,5.388335710,0.131422822,25188,0,,0
SBPF-instruction,Stage-2 minus Mut,runtime,2,146113,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,b6f4aeecf3653c81071e6dce45ed66a11c82b2ceface8578fef7f4f2a57db266,3,18000,7.880808284,2.626936095,25312,0,,0
SBPF-instruction,Stage-2 Full,runtime,2,146139,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,d580deb1813c2bc3af0601da398f93ba9d44a34b4a986bd3572e0b79cccc1895,56,336000,4.275421941,0.076346820,25244,0,,0
SBPF-instruction,Stage-2 minus Copy,runtime,2,146153,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,e9f2cc500ef3f0231bac20f8459e7165a13d979c244f3cca98d56442fe461b92,73,438000,5.528311511,0.075730295,25352,0,,0
SBPF-instruction,Stage-2 minus Borrow,allocation,2,146177,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,223528977a3aa7b6681910d54a943eb5f67217e8a8292eb30f451a5c1fdfb15f,41,246000,6.114483759,0.149133750,25252,7857356768,,0
SBPF-instruction,Stage-2 minus Mut,allocation,2,146198,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,6ab1fab8fb557f2bab77526ebdccb8832656ba599ccef324f72b2721ee60bfb2,3,18000,8.310765318,2.770255106,25180,12543497232,,0
SBPF-instruction,Stage-2 Full,allocation,2,146227,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,7c95ce3f79498cf874ff4dc082714a498c2545855acdd87f480c50dd1188251a,56,336000,4.487349830,0.080131247,25156,5970169856,,0
SBPF-instruction,Stage-2 minus Copy,allocation,2,146245,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,87abd4bf8aa521f706a9c1ef5c5369880938ffd623a912126eba081ff8a950be,73,438000,5.658464720,0.077513215,25156,7782542848,,0
SBPF-program,Stage-2 minus Mut,runtime,3,146265,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,ab56116e02d4c49a6674c0d17a4ac961be4b658f3f00055e30b37b6ae2228cdd,2,292,4.880409993,2.440204996,2137144,0,,0
SBPF-program,Stage-2 Full,runtime,3,146282,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,075cba0cceceefd3968abacbd8f15ca4699029264ff683b32edf5e7d833af0ec,142,20732,5.861409286,0.041277530,8984,0,,0
SBPF-program,Stage-2 minus Copy,runtime,3,146303,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,659761bcf332e98ced52b59bb2730d0d3a5a5fac288b772af8fefeac6cdf8e20,130,18980,5.063738126,0.038951832,9024,0,,0
SBPF-program,Stage-2 minus Borrow,runtime,3,146317,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,22380b2e81ec12a4738107f5b31b39fcbe3d6d3a016b5e3610fd701f57aaf7b5,40,5840,5.118256291,0.127956407,6188,0,,0
SBPF-program,Stage-2 minus Mut,allocation,3,146339,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,02daaa2d17572ab7a73836c8f3250158576188c7a089cf255e692631b14d64ee,2,292,4.937903975,2.468951988,2137076,3623319456,,0
SBPF-program,Stage-2 Full,allocation,3,146353,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,e9389bdbab03a33f11ac171fff87fe11e262c6ca7f38adb038fb8be96c6630d5,142,20732,5.898496633,0.041538709,9048,2845420992,,0
SBPF-program,Stage-2 minus Copy,allocation,3,146373,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,4e30817a0c90e8fc2974c7fb61b5a8c422908f6c6d45b02e86cf96fb6e0cad82,130,18980,5.651383356,0.043472180,9088,2604962880,,0
SBPF-program,Stage-2 minus Borrow,allocation,3,146393,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0921588910fb2e413d94362f711a1e569cc1c7459d1a417c953ebb344190b991,40,5840,5.838505192,0.145962630,6240,5178605440,,0
SBPF-instruction,Stage-2 minus Mut,runtime,3,146413,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,b6f4aeecf3653c81071e6dce45ed66a11c82b2ceface8578fef7f4f2a57db266,3,18000,7.713169831,2.571056610,25080,0,,0
SBPF-instruction,Stage-2 Full,runtime,3,146437,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,d580deb1813c2bc3af0601da398f93ba9d44a34b4a986bd3572e0b79cccc1895,56,336000,4.131414545,0.073775260,25180,0,,0
SBPF-instruction,Stage-2 minus Copy,runtime,3,146456,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,e9f2cc500ef3f0231bac20f8459e7165a13d979c244f3cca98d56442fe461b92,73,438000,5.439451041,0.074513028,25116,0,,0
SBPF-instruction,Stage-2 minus Borrow,runtime,3,146472,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,4470a7ab4c45927c77d8d6b88e78b2c0156d21b814f6bdfe278b37ef48982c35,41,246000,5.578497937,0.136060925,25316,0,,0
SBPF-instruction,Stage-2 minus Mut,allocation,3,146496,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,6ab1fab8fb557f2bab77526ebdccb8832656ba599ccef324f72b2721ee60bfb2,3,18000,8.488908999,2.829636333,25244,12543497232,,0
SBPF-instruction,Stage-2 Full,allocation,3,146522,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,7c95ce3f79498cf874ff4dc082714a498c2545855acdd87f480c50dd1188251a,56,336000,4.479050587,0.079983046,25176,5970169856,,0
SBPF-instruction,Stage-2 minus Copy,allocation,3,146537,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,87abd4bf8aa521f706a9c1ef5c5369880938ffd623a912126eba081ff8a950be,73,438000,5.858581933,0.080254547,25224,7782542848,,0
SBPF-instruction,Stage-2 minus Borrow,allocation,3,146558,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,223528977a3aa7b6681910d54a943eb5f67217e8a8292eb30f451a5c1fdfb15f,41,246000,5.332769558,0.130067550,25316,7857356768,,0
