benchmark,implementation,metric,run_id,process_id,cpu,input_sha256,binary_sha256,suite_repetitions,logical_units,elapsed_seconds,normalized_seconds,peak_rss_kib,allocated_bytes,host_instructions,exit_status
SBPF-program,OCaml baseline,allocation,2,187705,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,40186066a1767213fa7dc9bc161d25e53dd04c292a9dbe9adf08c82326ca7a47,20,2920,0.000000000,0.000000000,9860,7775392896,,0
SBPF-program,Case-study baseline,allocation,2,187726,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,bb433104383926704ad65bc2c6066be6434333cd97a4a6ae7abe520b20a38e9c,20,2920,0.000813171,0.000040659,25932,0,,0
SBPF-program,Stage-1,allocation,2,187728,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,38c2ad2a70ae48d7c26f9f9aebbd3c2d63d89aeed2b84c14a5f007563e531ad0,1,146,180.322089988,180.322089988,2137196,57210612256,,0
SBPF-instruction,OCaml baseline,runtime,2,188379,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,2.677940845,2.677940845,39704,0,,0
SBPF-instruction,Case-study baseline,runtime,2,188393,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ced7b92d661351576a6a1cc713d6ba85288c3f379f0f608fd351702bcfbf1f01,1,6000,0.002120514,0.002120514,60900,0,,0
SBPF-instruction,Stage-1,runtime,2,188395,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,bd5675757ba03d18656e74cd7b8e4c57a423d416e14b83024850e13826b6becc,1,6000,11.327755512,11.327755512,25148,0,,0
SBPF-instruction,OCaml baseline,allocation,2,188504,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,0.000000000,0.000000000,39472,1814669088,,0
SBPF-instruction,Case-study baseline,allocation,2,188506,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,83a976aef619c7c5984afc8a7bef932841b8da1eeaeb6b00d19774081adf4f3f,1,6000,0.003713848,0.003713848,61060,0,,0
SBPF-instruction,Stage-1,allocation,2,188508,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,285d2d79c9ab3ce7033d42c12261cec717751189f174c9e0297e26059f2b7a87,1,6000,13.373105708,13.373105708,25268,6620270720,,0
SBPF-program,OCaml baseline,runtime,3,188612,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,40186066a1767213fa7dc9bc161d25e53dd04c292a9dbe9adf08c82326ca7a47,20,2920,3.912735939,0.195636797,9620,0,,0
SBPF-program,Case-study baseline,runtime,3,188632,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,d6afdd662d160ca6c9bcee252020d8009293b7440d24e55205a9ef931452f562,20,2920,0.002289673,0.000114484,26008,0,,0
SBPF-program,Stage-1,runtime,3,188634,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0a8cffbb0271c000257ad32c90efef00dd3cb276d2cbcfbcdbcf5f7c0d31b474,1,146,172.046699118,172.046699118,2137152,0,,0
SBPF-program,OCaml baseline,allocation,3,189321,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,40186066a1767213fa7dc9bc161d25e53dd04c292a9dbe9adf08c82326ca7a47,20,2920,0.000000000,0.000000000,9692,7775392896,,0
SBPF-program,Case-study baseline,allocation,3,189349,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,bb433104383926704ad65bc2c6066be6434333cd97a4a6ae7abe520b20a38e9c,20,2920,0.001896198,0.000094810,26020,0,,0
SBPF-program,Stage-1,allocation,3,189351,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,38c2ad2a70ae48d7c26f9f9aebbd3c2d63d89aeed2b84c14a5f007563e531ad0,1,146,202.543510202,202.543510202,2137152,57210612256,,0
SBPF-instruction,OCaml baseline,runtime,3,190007,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,2.480318069,2.480318069,39468,0,,0
SBPF-instruction,Case-study baseline,runtime,3,190015,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ced7b92d661351576a6a1cc713d6ba85288c3f379f0f608fd351702bcfbf1f01,1,6000,0.003508093,0.003508093,60824,0,,0
SBPF-instruction,Stage-1,runtime,3,190023,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,bd5675757ba03d18656e74cd7b8e4c57a423d416e14b83024850e13826b6becc,1,6000,14.976424056,14.976424056,25160,0,,0
SBPF-instruction,OCaml baseline,allocation,3,190111,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,0.000000000,0.000000000,39476,1814669088,,0
SBPF-instruction,Case-study baseline,allocation,3,190127,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,83a976aef619c7c5984afc8a7bef932841b8da1eeaeb6b00d19774081adf4f3f,1,6000,0.003822467,0.003822467,60908,0,,0
SBPF-instruction,Stage-1,allocation,3,190131,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,285d2d79c9ab3ce7033d42c12261cec717751189f174c9e0297e26059f2b7a87,1,6000,15.973515645,15.973515645,25208,6620270720,,0
SBPF-program,Stage-2 minus Copy,runtime,1,177838,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,6b92d1901c3e3952c4b226a5ee94c209ddd47a6ba65de6c38fda3f44e605d01b,20,2920,0.949937073,0.047496854,8812,0,,0
SBPF-program,Stage-2 minus Borrow,runtime,1,177846,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,2cc7c0252fcbcacd5303a23ad28d1bb88c2c953f290a8fc0bf8f409debf90df9,20,2920,2.701173822,0.135058691,6216,0,,0
SBPF-program,Stage-2 minus Mut,runtime,1,177854,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,eeccea9c2482b6d1f05e48aa6757492fd451e2a746da2d1ff8af8015adc3baab,1,146,3.272056597,3.272056597,2137156,0,,0
SBPF-program,Stage-2 Full,runtime,1,177868,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,415d9b03586728f6bcaab00b8217cf06ddedacfa9f6fb8c2ca1a86c393c415b3,20,2920,0.815230166,0.040761508,8848,0,,0
SBPF-program,Stage-2 minus Copy,allocation,1,177870,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,1b11b0239e24bd39ccb03482983a352d912423e0089a2f339e82af81d76ae24b,20,2920,0.910369372,0.045518469,8900,400763520,,0
SBPF-program,Stage-2 minus Borrow,allocation,1,177878,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,839e6a5af3d252bb84ff7d8a9af4506cd185c3773cb3228a9105dd70dc228977,20,2920,2.924210618,0.146210531,6136,2589302720,,0
SBPF-program,Stage-2 minus Mut,allocation,1,177886,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,f6d67e56a33d36eac8468ae0223e202942de5a15b5c876e4619aa435612c5cf2,1,146,3.008017837,3.008017837,2137148,1811659728,,0
SBPF-program,Stage-2 Full,allocation,1,177901,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,7392f133041692c1af8416fc16172b989502c18080b57a206653c92558cd0c35,20,2920,0.837346639,0.041867332,8816,400763520,,0
SBPF-instruction,Stage-2 minus Copy,runtime,1,177903,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,30e41e41786470ef6c417c069eb35da20cc889b4287507ec2db4a7fe378e066c,1,6000,0.068676125,0.068676125,25180,0,,0
SBPF-instruction,Stage-2 minus Borrow,runtime,1,177905,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,2a8913877e3c31161cbbc5e158589f5fb9490b0c07e8b0cababa251db211402b,1,6000,0.125059969,0.125059969,25188,0,,0
SBPF-instruction,Stage-2 minus Mut,runtime,1,177907,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,84c73cde0a51268b7f5c98653da464125590a40b7a75de0b2d30609e4faf5748,1,6000,2.773519094,2.773519094,25184,0,,0
SBPF-instruction,Stage-2 Full,runtime,1,177915,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,e952b3035150e1755ecef03143d75822a0172435fddc002d34500c58f4bf9127,1,6000,0.074156089,0.074156089,25176,0,,0
SBPF-instruction,Stage-2 minus Copy,allocation,1,177923,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,96b26766b3bf9df8e0b015a2a59082a8d9ccbfefc195bb7071465be285c85eb8,1,6000,0.083735803,0.083735803,25304,106610176,,0
SBPF-instruction,Stage-2 minus Borrow,allocation,1,177925,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,73a54d8f8f0753ad4ee90556fe65328e492b40a32284bfd8edc1aae521ab3244,1,6000,0.135937970,0.135937970,25188,191642848,,0
SBPF-instruction,Stage-2 minus Mut,allocation,1,177927,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,a17e4c77f70de16283a887cfdeb2a43f052a9969ab8550240400feb2b465ee76,1,6000,2.962529743,2.962529743,25308,4181165744,,0
SBPF-instruction,Stage-2 Full,allocation,1,177935,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ee732b08b42547046e56e493286d1ed39e34876ad73e6a392122f2eca86437a2,1,6000,0.078628676,0.078628676,25160,106610176,,0
SBPF-program,Stage-2 minus Borrow,runtime,2,177937,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,2cc7c0252fcbcacd5303a23ad28d1bb88c2c953f290a8fc0bf8f409debf90df9,20,2920,2.682686966,0.134134348,6176,0,,0
SBPF-program,Stage-2 minus Mut,runtime,2,177952,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,eeccea9c2482b6d1f05e48aa6757492fd451e2a746da2d1ff8af8015adc3baab,1,146,3.220461690,3.220461690,2137160,0,,0
SBPF-program,Stage-2 Full,runtime,2,177960,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,415d9b03586728f6bcaab00b8217cf06ddedacfa9f6fb8c2ca1a86c393c415b3,20,2920,0.863347168,0.043167358,8816,0,,0
SBPF-program,Stage-2 minus Copy,runtime,2,177968,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,6b92d1901c3e3952c4b226a5ee94c209ddd47a6ba65de6c38fda3f44e605d01b,20,2920,0.799826434,0.039991322,8848,0,,0
SBPF-program,Stage-2 minus Borrow,allocation,2,177970,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,839e6a5af3d252bb84ff7d8a9af4506cd185c3773cb3228a9105dd70dc228977,20,2920,2.883660093,0.144183005,6176,2589302720,,0
SBPF-program,Stage-2 minus Mut,allocation,2,177979,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,f6d67e56a33d36eac8468ae0223e202942de5a15b5c876e4619aa435612c5cf2,1,146,3.053764986,3.053764986,2137188,1811659728,,0
SBPF-program,Stage-2 Full,allocation,2,177993,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,7392f133041692c1af8416fc16172b989502c18080b57a206653c92558cd0c35,20,2920,0.868506352,0.043425318,8816,400763520,,0
SBPF-program,Stage-2 minus Copy,allocation,2,177995,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,1b11b0239e24bd39ccb03482983a352d912423e0089a2f339e82af81d76ae24b,20,2920,0.905293697,0.045264685,8848,400763520,,0
SBPF-instruction,Stage-2 minus Borrow,runtime,2,178003,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,2a8913877e3c31161cbbc5e158589f5fb9490b0c07e8b0cababa251db211402b,1,6000,0.126551808,0.126551808,25124,0,,0
SBPF-instruction,Stage-2 minus Mut,runtime,2,178005,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,84c73cde0a51268b7f5c98653da464125590a40b7a75de0b2d30609e4faf5748,1,6000,2.564611891,2.564611891,25252,0,,0
SBPF-instruction,Stage-2 Full,runtime,2,178013,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,e952b3035150e1755ecef03143d75822a0172435fddc002d34500c58f4bf9127,1,6000,0.071204429,0.071204429,25180,0,,0
SBPF-instruction,Stage-2 minus Copy,runtime,2,178015,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,30e41e41786470ef6c417c069eb35da20cc889b4287507ec2db4a7fe378e066c,1,6000,0.079291509,0.079291509,25356,0,,0
SBPF-instruction,Stage-2 minus Borrow,allocation,2,178017,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,73a54d8f8f0753ad4ee90556fe65328e492b40a32284bfd8edc1aae521ab3244,1,6000,0.162140460,0.162140460,25188,191642848,,0
SBPF-instruction,Stage-2 minus Mut,allocation,2,178019,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,a17e4c77f70de16283a887cfdeb2a43f052a9969ab8550240400feb2b465ee76,1,6000,2.952657243,2.952657243,25308,4181165744,,0
SBPF-instruction,Stage-2 Full,allocation,2,178033,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ee732b08b42547046e56e493286d1ed39e34876ad73e6a392122f2eca86437a2,1,6000,0.083710850,0.083710850,25112,106610176,,0
SBPF-instruction,Stage-2 minus Copy,allocation,2,178035,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,96b26766b3bf9df8e0b015a2a59082a8d9ccbfefc195bb7071465be285c85eb8,1,6000,0.083196030,0.083196030,25164,106610176,,0
SBPF-program,Stage-2 minus Mut,runtime,3,178037,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,eeccea9c2482b6d1f05e48aa6757492fd451e2a746da2d1ff8af8015adc3baab,1,146,3.141105156,3.141105156,2137152,0,,0
SBPF-program,Stage-2 Full,runtime,3,178052,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,415d9b03586728f6bcaab00b8217cf06ddedacfa9f6fb8c2ca1a86c393c415b3,20,2920,0.763101975,0.038155099,8928,0,,0
SBPF-program,Stage-2 minus Copy,runtime,3,178054,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,6b92d1901c3e3952c4b226a5ee94c209ddd47a6ba65de6c38fda3f44e605d01b,20,2920,0.863736826,0.043186841,8904,0,,0
SBPF-program,Stage-2 minus Borrow,runtime,3,178056,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,2cc7c0252fcbcacd5303a23ad28d1bb88c2c953f290a8fc0bf8f409debf90df9,20,2920,2.681398758,0.134069938,6296,0,,0
SBPF-program,Stage-2 minus Mut,allocation,3,178070,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,f6d67e56a33d36eac8468ae0223e202942de5a15b5c876e4619aa435612c5cf2,1,146,2.933818334,2.933818334,2137076,1811659728,,0
SBPF-program,Stage-2 Full,allocation,3,178078,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,7392f133041692c1af8416fc16172b989502c18080b57a206653c92558cd0c35,20,2920,0.815329280,0.040766464,8904,400763520,,0
SBPF-program,Stage-2 minus Copy,allocation,3,178086,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,1b11b0239e24bd39ccb03482983a352d912423e0089a2f339e82af81d76ae24b,20,2920,0.879797962,0.043989898,8800,400763520,,0
SBPF-program,Stage-2 minus Borrow,allocation,3,178088,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,839e6a5af3d252bb84ff7d8a9af4506cd185c3773cb3228a9105dd70dc228977,20,2920,2.951961767,0.147598088,6160,2589302720,,0
SBPF-instruction,Stage-2 minus Mut,runtime,3,178098,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,84c73cde0a51268b7f5c98653da464125590a40b7a75de0b2d30609e4faf5748,1,6000,2.657656754,2.657656754,25120,0,,0
SBPF-instruction,Stage-2 Full,runtime,3,178112,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,e952b3035150e1755ecef03143d75822a0172435fddc002d34500c58f4bf9127,1,6000,0.078385799,0.078385799,25224,0,,0
SBPF-instruction,Stage-2 minus Copy,runtime,3,178114,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,30e41e41786470ef6c417c069eb35da20cc889b4287507ec2db4a7fe378e066c,1,6000,0.071314757,0.071314757,25308,0,,0
SBPF-instruction,Stage-2 minus Borrow,runtime,3,178116,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,2a8913877e3c31161cbbc5e158589f5fb9490b0c07e8b0cababa251db211402b,1,6000,0.127542156,0.127542156,25188,0,,0
SBPF-instruction,Stage-2 minus Mut,allocation,3,178118,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,a17e4c77f70de16283a887cfdeb2a43f052a9969ab8550240400feb2b465ee76,1,6000,2.821330033,2.821330033,25116,4181165744,,0
SBPF-instruction,Stage-2 Full,allocation,3,178126,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ee732b08b42547046e56e493286d1ed39e34876ad73e6a392122f2eca86437a2,1,6000,0.071745567,0.071745567,25048,106610176,,0
SBPF-instruction,Stage-2 minus Copy,allocation,3,178134,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,96b26766b3bf9df8e0b015a2a59082a8d9ccbfefc195bb7071465be285c85eb8,1,6000,0.073384616,0.073384616,25240,106610176,,0
SBPF-instruction,Stage-2 minus Borrow,allocation,3,178136,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,73a54d8f8f0753ad4ee90556fe65328e492b40a32284bfd8edc1aae521ab3244,1,6000,0.137895877,0.137895877,25188,191642848,,0
