benchmark,implementation,metric,run_id,process_id,cpu,input_sha256,binary_sha256,suite_repetitions,logical_units,elapsed_seconds,normalized_seconds,peak_rss_kib,allocated_bytes,host_instructions,exit_status
SBPF-program,OCaml baseline,allocation,2,187705,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,40186066a1767213fa7dc9bc161d25e53dd04c292a9dbe9adf08c82326ca7a47,20,2920,0.000000000,0.000000000,9860,7775392896,,0
SBPF-program,Case-study baseline,allocation,2,187726,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,bb433104383926704ad65bc2c6066be6434333cd97a4a6ae7abe520b20a38e9c,20,2920,0.000813171,0.000040659,25932,0,,0
SBPF-program,Stage-1,allocation,2,187728,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,38c2ad2a70ae48d7c26f9f9aebbd3c2d63d89aeed2b84c14a5f007563e531ad0,1,146,180.322089988,180.322089988,2137196,57210612256,,0
SBPF-instruction,OCaml baseline,runtime,2,188379,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,2.677940845,2.677940845,39704,0,,0
SBPF-instruction,Case-study baseline,runtime,2,188393,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ced7b92d661351576a6a1cc713d6ba85288c3f379f0f608fd351702bcfbf1f01,1,6000,0.002120514,0.002120514,60900,0,,0
SBPF-instruction,Stage-1,runtime,2,188395,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,bd5675757ba03d18656e74cd7b8e4c57a423d416e14b83024850e13826b6becc,1,6000,11.327755512,11.327755512,25148,0,,0
SBPF-instruction,OCaml baseline,allocation,2,188504,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,0.000000000,0.000000000,39472,1814669088,,0
SBPF-instruction,Case-study baseline,allocation,2,188506,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,83a976aef619c7c5984afc8a7bef932841b8da1eeaeb6b00d19774081adf4f3f,1,6000,0.003713848,0.003713848,61060,0,,0
SBPF-instruction,Stage-1,allocation,2,188508,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,285d2d79c9ab3ce7033d42c12261cec717751189f174c9e0297e26059f2b7a87,1,6000,13.373105708,13.373105708,25268,6620270720,,0
SBPF-program,OCaml baseline,runtime,3,188612,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,40186066a1767213fa7dc9bc161d25e53dd04c292a9dbe9adf08c82326ca7a47,20,2920,3.912735939,0.195636797,9620,0,,0
SBPF-program,Case-study baseline,runtime,3,188632,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,d6afdd662d160ca6c9bcee252020d8009293b7440d24e55205a9ef931452f562,20,2920,0.002289673,0.000114484,26008,0,,0
SBPF-program,Stage-1,runtime,3,188634,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0a8cffbb0271c000257ad32c90efef00dd3cb276d2cbcfbcdbcf5f7c0d31b474,1,146,172.046699118,172.046699118,2137152,0,,0
SBPF-program,OCaml baseline,allocation,3,189321,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,40186066a1767213fa7dc9bc161d25e53dd04c292a9dbe9adf08c82326ca7a47,20,2920,0.000000000,0.000000000,9692,7775392896,,0
SBPF-program,Case-study baseline,allocation,3,189349,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,bb433104383926704ad65bc2c6066be6434333cd97a4a6ae7abe520b20a38e9c,20,2920,0.001896198,0.000094810,26020,0,,0
SBPF-program,Stage-1,allocation,3,189351,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,38c2ad2a70ae48d7c26f9f9aebbd3c2d63d89aeed2b84c14a5f007563e531ad0,1,146,202.543510202,202.543510202,2137152,57210612256,,0
SBPF-instruction,OCaml baseline,runtime,3,190007,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,2.480318069,2.480318069,39468,0,,0
SBPF-instruction,Case-study baseline,runtime,3,190015,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ced7b92d661351576a6a1cc713d6ba85288c3f379f0f608fd351702bcfbf1f01,1,6000,0.003508093,0.003508093,60824,0,,0
SBPF-instruction,Stage-1,runtime,3,190023,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,bd5675757ba03d18656e74cd7b8e4c57a423d416e14b83024850e13826b6becc,1,6000,14.976424056,14.976424056,25160,0,,0
SBPF-instruction,OCaml baseline,allocation,3,190111,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,c3ee4d727dce3a369bbbc817327b72a7e3babce8ad6ff1233eff43bb35262682,1,6000,0.000000000,0.000000000,39476,1814669088,,0
SBPF-instruction,Case-study baseline,allocation,3,190127,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,83a976aef619c7c5984afc8a7bef932841b8da1eeaeb6b00d19774081adf4f3f,1,6000,0.003822467,0.003822467,60908,0,,0
SBPF-instruction,Stage-1,allocation,3,190131,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,285d2d79c9ab3ce7033d42c12261cec717751189f174c9e0297e26059f2b7a87,1,6000,15.973515645,15.973515645,25208,6620270720,,0
SBPF-program,Stage-2 minus Copy,runtime,1,108758,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,544d2cca8235e226a885d37ba5b15d843a1871cbe524cc03c93385da94b090c7,20,2920,0.857616571,0.042880829,8820,0,,0
SBPF-program,Stage-2 minus Borrow,runtime,1,108760,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,22380b2e81ec12a4738107f5b31b39fcbe3d6d3a016b5e3610fd701f57aaf7b5,20,2920,2.675311261,0.133765563,6244,0,,0
SBPF-program,Stage-2 minus Mut,runtime,1,108774,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,ab56116e02d4c49a6674c0d17a4ac961be4b658f3f00055e30b37b6ae2228cdd,1,146,3.200496669,3.200496669,2137156,0,,0
SBPF-program,Stage-2 Full,runtime,1,108782,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,075cba0cceceefd3968abacbd8f15ca4699029264ff683b32edf5e7d833af0ec,20,2920,0.847609198,0.042380460,8904,0,,0
SBPF-program,Stage-2 minus Copy,allocation,1,108790,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0ac2fd4754120ff795570ba00d1e9056d164a2ec77414218c3a5ebeabf2573a8,20,2920,0.817131535,0.040856577,8848,400763520,,0
SBPF-program,Stage-2 minus Borrow,allocation,1,108792,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0921588910fb2e413d94362f711a1e569cc1c7459d1a417c953ebb344190b991,20,2920,2.984597122,0.149229856,6216,2589302720,,0
SBPF-program,Stage-2 minus Mut,allocation,1,108807,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,02daaa2d17572ab7a73836c8f3250158576188c7a089cf255e692631b14d64ee,1,146,3.195018470,3.195018470,2137116,1811659728,,0
SBPF-program,Stage-2 Full,allocation,1,108815,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,e9389bdbab03a33f11ac171fff87fe11e262c6ca7f38adb038fb8be96c6630d5,20,2920,0.859783077,0.042989154,8904,400763520,,0
SBPF-instruction,Stage-2 minus Copy,runtime,1,108823,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,91ca81f574e829120488f4a4ad2b29b762d8bd8c81b9391fb32df4812db47f4b,1,6000,0.071592532,0.071592532,25240,0,,0
SBPF-instruction,Stage-2 minus Borrow,runtime,1,108825,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,813925cdba0e84319d0f0a7c518562be72f8dd2c53f315ca5da5fd8c77e1d1f8,1,6000,0.139385628,0.139385628,25124,0,,0
SBPF-instruction,Stage-2 minus Mut,runtime,1,108827,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,4ed6c67c647a8ba99fc63bdff4f8d32e80b49ec3a8ddd0c9e748ff60844077cb,1,6000,2.631693855,2.631693855,25376,0,,0
SBPF-instruction,Stage-2 Full,runtime,1,108835,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,8e54aca162ffcafa81a59be23cf3f75e17da25ed873755a3c85c704149cfd4cc,1,6000,0.076550723,0.076550723,25244,0,,0
SBPF-instruction,Stage-2 minus Copy,allocation,1,108837,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,d3e199bdc66fbba6410722f3c1eacfab1c8009e2dc0e05d3947f60163ba50d95,1,6000,0.073828056,0.073828056,25048,106610176,,0
SBPF-instruction,Stage-2 minus Borrow,allocation,1,108840,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,79832dd6cb3069b88fc8ed79e6fec564f1675c7a4915bf72c5b68f8ffd96e4a0,1,6000,0.134434977,0.134434977,25120,191642848,,0
SBPF-instruction,Stage-2 minus Mut,allocation,1,108842,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,6c92d9997c01a422bc4e57a6047677f6ccdc1356f9d60321ac809b5bb1d0b2dd,1,6000,2.874279217,2.874279217,25116,4181165744,,0
SBPF-instruction,Stage-2 Full,allocation,1,108856,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ba41f380fa21a44469505f16ecb2ef74eecaba4801f148e2b6f966539f97be42,1,6000,0.080669816,0.080669816,25048,106610176,,0
SBPF-program,Stage-2 minus Borrow,runtime,2,108858,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,22380b2e81ec12a4738107f5b31b39fcbe3d6d3a016b5e3610fd701f57aaf7b5,20,2920,2.685327292,0.134266365,6216,0,,0
SBPF-program,Stage-2 minus Mut,runtime,2,108866,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,ab56116e02d4c49a6674c0d17a4ac961be4b658f3f00055e30b37b6ae2228cdd,1,146,3.183405087,3.183405087,2137192,0,,0
SBPF-program,Stage-2 Full,runtime,2,108880,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,075cba0cceceefd3968abacbd8f15ca4699029264ff683b32edf5e7d833af0ec,20,2920,0.838904455,0.041945223,8784,0,,0
SBPF-program,Stage-2 minus Copy,runtime,2,108883,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,544d2cca8235e226a885d37ba5b15d843a1871cbe524cc03c93385da94b090c7,20,2920,0.950005805,0.047500290,8880,0,,0
SBPF-program,Stage-2 minus Borrow,allocation,2,108893,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0921588910fb2e413d94362f711a1e569cc1c7459d1a417c953ebb344190b991,20,2920,2.807601980,0.140380099,6176,2589302720,,0
SBPF-program,Stage-2 minus Mut,allocation,2,108901,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,02daaa2d17572ab7a73836c8f3250158576188c7a089cf255e692631b14d64ee,1,146,3.442864425,3.442864425,2137004,1811659728,,0
SBPF-program,Stage-2 Full,allocation,2,108915,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,e9389bdbab03a33f11ac171fff87fe11e262c6ca7f38adb038fb8be96c6630d5,20,2920,1.001540888,0.050077044,8816,400763520,,0
SBPF-program,Stage-2 minus Copy,allocation,2,108917,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0ac2fd4754120ff795570ba00d1e9056d164a2ec77414218c3a5ebeabf2573a8,20,2920,0.808256282,0.040412814,8784,400763520,,0
SBPF-instruction,Stage-2 minus Borrow,runtime,2,108925,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,813925cdba0e84319d0f0a7c518562be72f8dd2c53f315ca5da5fd8c77e1d1f8,1,6000,0.119950707,0.119950707,25188,0,,0
SBPF-instruction,Stage-2 minus Mut,runtime,2,108927,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,4ed6c67c647a8ba99fc63bdff4f8d32e80b49ec3a8ddd0c9e748ff60844077cb,1,6000,2.652917068,2.652917068,25248,0,,0
SBPF-instruction,Stage-2 Full,runtime,2,108935,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,8e54aca162ffcafa81a59be23cf3f75e17da25ed873755a3c85c704149cfd4cc,1,6000,0.068263561,0.068263561,25308,0,,0
SBPF-instruction,Stage-2 minus Copy,runtime,2,108937,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,91ca81f574e829120488f4a4ad2b29b762d8bd8c81b9391fb32df4812db47f4b,1,6000,0.072896985,0.072896985,25180,0,,0
SBPF-instruction,Stage-2 minus Borrow,allocation,2,108939,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,79832dd6cb3069b88fc8ed79e6fec564f1675c7a4915bf72c5b68f8ffd96e4a0,1,6000,0.173658760,0.173658760,25068,191642848,,0
SBPF-instruction,Stage-2 minus Mut,allocation,2,108941,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,6c92d9997c01a422bc4e57a6047677f6ccdc1356f9d60321ac809b5bb1d0b2dd,1,6000,2.738389745,2.738389745,25116,4181165744,,0
SBPF-instruction,Stage-2 Full,allocation,2,108955,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ba41f380fa21a44469505f16ecb2ef74eecaba4801f148e2b6f966539f97be42,1,6000,0.077639177,0.077639177,25240,106610176,,0
SBPF-instruction,Stage-2 minus Copy,allocation,2,108957,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,d3e199bdc66fbba6410722f3c1eacfab1c8009e2dc0e05d3947f60163ba50d95,1,6000,0.072231768,0.072231768,25304,106610176,,0
SBPF-program,Stage-2 minus Mut,runtime,3,108959,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,ab56116e02d4c49a6674c0d17a4ac961be4b658f3f00055e30b37b6ae2228cdd,1,146,3.265207099,3.265207099,2137060,0,,0
SBPF-program,Stage-2 Full,runtime,3,108967,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,075cba0cceceefd3968abacbd8f15ca4699029264ff683b32edf5e7d833af0ec,20,2920,0.748384287,0.037419214,8892,0,,0
SBPF-program,Stage-2 minus Copy,runtime,3,108975,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,544d2cca8235e226a885d37ba5b15d843a1871cbe524cc03c93385da94b090c7,20,2920,0.875905200,0.043795260,8820,0,,0
SBPF-program,Stage-2 minus Borrow,runtime,3,108978,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,22380b2e81ec12a4738107f5b31b39fcbe3d6d3a016b5e3610fd701f57aaf7b5,20,2920,2.652344101,0.132617205,6188,0,,0
SBPF-program,Stage-2 minus Mut,allocation,3,108986,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,02daaa2d17572ab7a73836c8f3250158576188c7a089cf255e692631b14d64ee,1,146,2.993196169,2.993196169,2137000,1811659728,,0
SBPF-program,Stage-2 Full,allocation,3,109001,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,e9389bdbab03a33f11ac171fff87fe11e262c6ca7f38adb038fb8be96c6630d5,20,2920,0.772583282,0.038629164,8688,400763520,,0
SBPF-program,Stage-2 minus Copy,allocation,3,109003,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0ac2fd4754120ff795570ba00d1e9056d164a2ec77414218c3a5ebeabf2573a8,20,2920,0.888079173,0.044403959,8784,400763520,,0
SBPF-program,Stage-2 minus Borrow,allocation,3,109011,0,cafc40d84adc2cf4a66673fdba81e734029de8c67795dbae4c09933ca8da2662,0921588910fb2e413d94362f711a1e569cc1c7459d1a417c953ebb344190b991,20,2920,2.846333090,0.142316655,6184,2589302720,,0
SBPF-instruction,Stage-2 minus Mut,runtime,3,109019,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,4ed6c67c647a8ba99fc63bdff4f8d32e80b49ec3a8ddd0c9e748ff60844077cb,1,6000,2.522227033,2.522227033,25248,0,,0
SBPF-instruction,Stage-2 Full,runtime,3,109027,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,8e54aca162ffcafa81a59be23cf3f75e17da25ed873755a3c85c704149cfd4cc,1,6000,0.080124667,0.080124667,25180,0,,0
SBPF-instruction,Stage-2 minus Copy,runtime,3,109030,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,91ca81f574e829120488f4a4ad2b29b762d8bd8c81b9391fb32df4812db47f4b,1,6000,0.114466939,0.114466939,25352,0,,0
SBPF-instruction,Stage-2 minus Borrow,runtime,3,109038,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,813925cdba0e84319d0f0a7c518562be72f8dd2c53f315ca5da5fd8c77e1d1f8,1,6000,0.129250360,0.129250360,25176,0,,0
SBPF-instruction,Stage-2 minus Mut,allocation,3,109040,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,6c92d9997c01a422bc4e57a6047677f6ccdc1356f9d60321ac809b5bb1d0b2dd,1,6000,2.833312987,2.833312987,25308,4181165744,,0
SBPF-instruction,Stage-2 Full,allocation,3,109048,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,ba41f380fa21a44469505f16ecb2ef74eecaba4801f148e2b6f966539f97be42,1,6000,0.081993047,0.081993047,25224,106610176,,0
SBPF-instruction,Stage-2 minus Copy,allocation,3,109050,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,d3e199bdc66fbba6410722f3c1eacfab1c8009e2dc0e05d3947f60163ba50d95,1,6000,0.085590164,0.085590164,25176,106610176,,0
SBPF-instruction,Stage-2 minus Borrow,allocation,3,109052,0,bc8bdb416345c369ee0f53d2e896f132f50433919fbf14f258d1b2d2ef5072b2,79832dd6cb3069b88fc8ed79e6fec564f1675c7a4915bf72c5b68f8ffd96e4a0,1,6000,0.170940747,0.170940747,25184,191642848,,0
